X,Y,Z,TimeStamp,RunId,Id
-11.02970297029703,-1.5841584158415842,-4.772277227722772,1409058081599,5,7885
-10.98019801980198,-0.21782178217821782,-11.287128712871286,1409058081618,5,7886
-12.455445544554456,1.297029702970297,-10.613861386138614,1409058081638,5,7887
-13.14851485148515,-2.881188118811881,-10.04950495049505,1409058081657,5,7888
-12.01980198019802,-1.683168316831683,-9.623762376237623,1409058081677,5,7889
-10.930693069306932,-2.5544554455445545,-8.603960396039604,1409058081696,5,7890
-9.08910891089109,-2.5643564356435644,-7.237623762376238,1409058081716,5,7891
-7.524752475247525,-3.0297029702970297,-5.752475247524752,1409058081735,5,7892
-5.4950495049504955,-2.7821782178217824,-4.356435643564357,1409058081755,5,7893
-3.9603960396039604,-2.3168316831683167,-3.297029702970297,1409058081774,5,7894
-2.504950495049505,-1.8811881188118813,-2.7821782178217824,1409058081794,5,7895
-1.4059405940594059,-1.2079207920792079,-2.1386138613861387,1409058081813,5,7896
-0.6138613861386139,-1.1782178217821782,-1.1584158415841583,1409058081833,5,7897
0.12871287128712872,-0.9108910891089109,-0.6336633663366337,1409058081852,5,7898
0.25742574257425743,-0.8613861386138614,0.04950495049504951,1409058081872,5,7899
-0.13861386138613863,-0.42574257425742573,0.5643564356435644,1409058081891,5,7900
-0.8217821782178218,0.009900990099009901,1.297029702970297,1409058081911,5,7901
-1.2079207920792079,0.6237623762376238,2.089108910891089,1409058081931,5,7902
-2.217821782178218,0.5841584158415841,1.8316831683168318,1409058081950,5,7903
-6.514851485148515,-0.0297029702970297,0.504950495049505,1409058081970,5,7904
-12.287128712871286,0.36633663366336633,-1.9306930693069306,1409058081989,5,7905
-19.336633663366335,0.19801980198019803,-2.5544554455445545,1409058082009,5,7906
-19.504950495049506,0.6435643564356436,-4.138613861386139,1409058082028,5,7907
-12.455445544554456,10.98019801980198,-20.0990099009901,1409058082048,5,7908
15.683168316831683,-19.455445544554454,0.36633663366336633,1409058082067,5,7909
20.04950495049505,20.14851485148515,14.594059405940595,1409058082087,5,7910
-14.07920792079208,-4.514851485148515,-6.4950495049504955,1409058082106,5,7911
-9.702970297029703,-1.2871287128712872,-5.752475247524752,1409058082126,5,7912
-6.792079207920792,0.42574257425742573,-2.6930693069306932,1409058082145,5,7913
-7.445544554455446,0.6732673267326733,-4.693069306930693,1409058082165,5,7914
-7.633663366336633,1.0198019801980198,-4.227722772277228,1409058082184,5,7915
-8.128712871287128,0.7425742574257426,-3.6534653465346536,1409058082204,5,7916
-9.03960396039604,-1.2178217821782178,-3.5643564356435644,1409058082224,5,7917
-9.128712871287128,-0.9306930693069307,-2.3465346534653464,1409058082243,5,7918
-8.633663366336634,-0.13861386138613863,-2.5346534653465347,1409058082263,5,7919
-8.465346534653465,-1.0396039603960396,-3.3465346534653464,1409058082282,5,7920
-8.316831683168317,-1.4059405940594059,-3.633663366336634,1409058082302,5,7921
-8.376237623762377,-0.9801980198019802,-3.5841584158415842,1409058082321,5,7922
-8.514851485148515,-0.5346534653465347,-3.4752475247524752,1409058082341,5,7923
-8.653465346534654,-0.9207920792079208,-3.227722772277228,1409058082360,5,7924
-8.524752475247524,-0.8415841584158416,-3.0594059405940595,1409058082380,5,7925
-8.534653465346535,-0.07920792079207921,-3.0,1409058082399,5,7926
-8.495049504950495,0.36633663366336633,-2.8514851485148514,1409058082419,5,7927
-8.475247524752476,-0.12871287128712872,-2.7623762376237626,1409058082438,5,7928
-8.336633663366337,-0.48514851485148514,-2.702970297029703,1409058082458,5,7929
-8.178217821782178,-0.6237623762376238,-2.7623762376237626,1409058082477,5,7930
-8.356435643564357,-0.48514851485148514,-2.900990099009901,1409058082497,5,7931
-8.356435643564357,-0.504950495049505,-3.0396039603960396,1409058082516,5,7932
-8.455445544554456,-0.3564356435643564,-3.0792079207920793,1409058082536,5,7933
-8.465346534653465,-0.27722772277227725,-2.7623762376237626,1409058082556,5,7934
-8.504950495049505,-0.26732673267326734,-2.6435643564356437,1409058082575,5,7935
-8.386138613861386,-0.36633663366336633,-2.613861386138614,1409058082595,5,7936
-8.574257425742575,-0.18811881188118812,-2.4653465346534653,1409058082614,5,7937
-8.267326732673267,-0.32673267326732675,-2.603960396039604,1409058082634,5,7938
-8.425742574257425,-0.31683168316831684,-2.7524752475247527,1409058082653,5,7939
-8.386138613861386,-0.22772277227722773,-2.8415841584158414,1409058082673,5,7940
-8.524752475247524,-0.16831683168316833,-2.633663366336634,1409058082692,5,7941
-8.356435643564357,-0.24752475247524752,-2.8217821782178216,1409058082712,5,7942
-8.396039603960396,-0.39603960396039606,-2.792079207920792,1409058082731,5,7943
-8.435643564356436,-0.43564356435643564,-2.801980198019802,1409058082751,5,7944
-8.287128712871286,-0.504950495049505,-2.6435643564356437,1409058082770,5,7945
-8.415841584158416,-0.6435643564356436,-2.7722772277227725,1409058082790,5,7946
-8.643564356435643,-0.7623762376237624,-2.8118811881188117,1409058082809,5,7947
-8.514851485148515,-0.801980198019802,-3.3366336633663365,1409058082829,5,7948
-8.495049504950495,-0.9207920792079208,-3.2475247524752477,1409058082849,5,7949
-8.445544554455445,-0.6732673267326733,-3.5643564356435644,1409058082868,5,7950
-8.356435643564357,-0.5346534653465347,-3.495049504950495,1409058082888,5,7951
-8.534653465346535,-0.8811881188118812,-3.4257425742574257,1409058082907,5,7952
-8.603960396039604,-0.6732673267326733,-3.099009900990099,1409058082927,5,7953
-8.544554455445544,-0.8217821782178218,-3.2574257425742577,1409058082946,5,7954
-8.564356435643564,-0.9108910891089109,-3.3168316831683167,1409058082966,5,7955
-8.376237623762377,-0.6138613861386139,-3.2772277227722775,1409058082985,5,7956
-8.514851485148515,-0.9603960396039604,-3.3564356435643563,1409058083005,5,7957
-8.495049504950495,-0.9306930693069307,-3.1485148514851486,1409058083024,5,7958
-8.247524752475247,-0.6435643564356436,-3.2574257425742577,1409058083044,5,7959
-8.495049504950495,-0.6831683168316832,-3.1683168316831685,1409058083063,5,7960
-8.465346534653465,-0.7524752475247525,-3.217821782178218,1409058083083,5,7961
-8.396039603960396,-0.7722772277227723,-3.2871287128712874,1409058083102,5,7962
-8.435643564356436,-0.5841584158415841,-3.237623762376238,1409058083122,5,7963
-8.356435643564357,-0.5742574257425742,-3.1782178217821784,1409058083141,5,7964
-8.396039603960396,-0.8514851485148515,-3.0396039603960396,1409058083161,5,7965
-8.376237623762377,-0.7623762376237624,-2.9504950495049505,1409058083181,5,7966
-8.475247524752476,-0.5841584158415841,-3.1881188118811883,1409058083200,5,7967
-8.475247524752476,-0.8514851485148515,-3.3069306930693068,1409058083220,5,7968
-8.455445544554456,-0.5643564356435644,-3.128712871287129,1409058083239,5,7969
-8.396039603960396,-0.8415841584158416,-3.128712871287129,1409058083259,5,7970
-8.376237623762377,-0.900990099009901,-3.3168316831683167,1409058083278,5,7971
-8.613861386138614,-0.9108910891089109,-3.5346534653465347,1409058083298,5,7972
