X,Y,Z,TimeStamp,RunId,Id
-8.475247524752476,0.46534653465346537,-2.6732673267326734,1409058143248,6,9384
-3.3267326732673266,2.0594059405940595,5.089108910891089,1409058143267,6,9385
-3.5643564356435644,2.108910891089109,4.534653465346535,1409058143287,6,9386
-3.9306930693069306,1.6633663366336633,4.7227722772277225,1409058143306,6,9387
-3.742574257425743,2.4455445544554455,6.03960396039604,1409058143326,6,9388
-3.4752475247524752,2.4356435643564356,6.356435643564357,1409058143345,6,9389
-3.4257425742574257,2.01980198019802,5.425742574257426,1409058143365,6,9390
-4.3861386138613865,1.8712871287128714,4.178217821782178,1409058143384,6,9391
-4.9504950495049505,1.3861386138613863,3.98019801980198,1409058143404,6,9392
-4.9504950495049505,1.4653465346534653,4.594059405940594,1409058143423,6,9393
-4.712871287128713,1.8811881188118813,5.326732673267327,1409058143443,6,9394
-4.881188118811881,1.7128712871287128,5.00990099009901,1409058143463,6,9395
-5.405940594059406,1.504950495049505,4.207920792079208,1409058143482,6,9396
-6.138613861386139,1.1386138613861387,3.118811881188119,1409058143502,6,9397
-5.97029702970297,1.6336633663366338,4.069306930693069,1409058143521,6,9398
-4.99009900990099,1.8910891089108912,5.544554455445545,1409058143541,6,9399
-4.435643564356436,1.108910891089109,5.9405940594059405,1409058143560,6,9400
-4.643564356435643,1.8712871287128714,5.158415841584159,1409058143580,6,9401
-5.732673267326732,1.801980198019802,4.03960396039604,1409058143599,6,9402
-6.554455445544555,1.7425742574257426,3.732673267326733,1409058143619,6,9403
-6.801980198019802,1.3465346534653466,4.425742574257426,1409058143638,6,9404
-6.297029702970297,1.5544554455445545,5.118811881188119,1409058143658,6,9405
-6.207920792079208,1.5148514851485149,5.069306930693069,1409058143677,6,9406
-7.287128712871287,1.2574257425742574,4.316831683168317,1409058143697,6,9407
-7.782178217821782,1.3465346534653466,3.376237623762376,1409058143716,6,9408
-8.01980198019802,1.0792079207920793,3.0495049504950495,1409058143736,6,9409
-7.405940594059406,1.1287128712871288,3.5544554455445545,1409058143755,6,9410
-6.594059405940594,1.1287128712871288,4.069306930693069,1409058143775,6,9411
-6.415841584158416,1.0594059405940595,3.7920792079207923,1409058143795,6,9412
-7.108910891089109,1.4059405940594059,3.2772277227722775,1409058143814,6,9413
-7.326732673267327,1.0594059405940595,2.6831683168316833,1409058143834,6,9414
-7.356435643564357,0.9801980198019802,1.9306930693069306,1409058143853,6,9415
-7.485148514851486,0.6435643564356436,1.7920792079207921,1409058143873,6,9416
-7.712871287128713,0.8811881188118812,1.495049504950495,1409058143892,6,9417
-8.376237623762377,0.46534653465346537,1.4554455445544554,1409058143912,6,9418
-8.475247524752476,0.6831683168316832,1.0792079207920793,1409058143931,6,9419
-8.633663366336634,0.297029702970297,0.4752475247524752,1409058143951,6,9420
-8.712871287128714,0.24752475247524752,0.32673267326732675,1409058143970,6,9421
-8.603960396039604,0.4158415841584158,0.5544554455445545,1409058143990,6,9422
-8.514851485148515,0.1188118811881188,0.7524752475247525,1409058144009,6,9423
-7.524752475247525,0.31683168316831684,1.0,1409058144029,6,9424
-7.7227722772277225,0.24752475247524752,0.7920792079207921,1409058144048,6,9425
-7.7227722772277225,0.13861386138613863,0.24752475247524752,1409058144068,6,9426
-8.376237623762377,-0.13861386138613863,0.25742574257425743,1409058144088,6,9427
-8.435643564356436,-0.09900990099009901,0.44554455445544555,1409058144107,6,9428
-8.524752475247524,0.31683168316831684,0.297029702970297,1409058144127,6,9429
-8.584158415841584,-0.019801980198019802,-0.13861386138613863,1409058144146,6,9430
-8.712871287128714,-0.22772277227722773,-0.25742574257425743,1409058144166,6,9431
-9.04950495049505,-0.1485148514851485,-0.38613861386138615,1409058144185,6,9432
-8.950495049504951,-0.3564356435643564,-0.6732673267326733,1409058144205,6,9433
-9.00990099009901,-0.1485148514851485,-0.8811881188118812,1409058144224,6,9434
-9.138613861386139,-0.3069306930693069,-1.0198019801980198,1409058144244,6,9435
-9.07920792079208,-0.21782178217821782,-0.9801980198019802,1409058144263,6,9436
-9.247524752475247,-0.10891089108910891,-0.9207920792079208,1409058144283,6,9437
-9.148514851485148,-0.2079207920792079,-1.3366336633663367,1409058144302,6,9438
-9.217821782178218,-0.0594059405940594,-1.2178217821782178,1409058144322,6,9439
-9.02970297029703,-0.31683168316831684,-1.613861386138614,1409058144341,6,9440
-9.08910891089109,-0.5445544554455446,-1.9603960396039604,1409058144361,6,9441
-9.277227722772277,-0.6633663366336634,-2.1683168316831685,1409058144380,6,9442
